Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,1305538,-,-,-,33.42,-112.09,0,321,-7,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.1.2.dev4+g3b38bc8.d20250228
Year,Month,Day,Hour,Minute,DNI,DHI,GHI,Temperature,Wind Speed,Solar Zenith Angle
2024,1,1,0,0,0,28,28,14.200000000000001,0,85.10000000000001
2024,1,1,1,0,0,0,0,13,0,96.35000000000001
2024,1,1,2,0,0,0,0,11.600000000000001,0,108.12
2024,1,1,3,0,0,0,0,10.3,0,120.33
2024,1,1,4,0,0,0,0,9.5,0,132.78
2024,1,1,5,0,0,0,0,8.8,0,145.26
2024,1,1,6,0,0,0,0,8.200000000000001,0,157.39000000000001
2024,1,1,7,0,0,0,0,8,0,167.51
2024,1,1,8,0,0,0,0,7.9,0,167.88
2024,1,1,9,0,0,0,0,8,0,158
2024,1,1,10,0,0,0,0,8,0,145.91
2024,1,1,11,0,0,0,0,8.1,0,133.43
2024,1,1,12,0,0,0,0,8.200000000000001,0,120.97
2024,1,1,13,0,0,0,0,8.3,0,108.74000000000001
2024,1,1,14,0,0,0,0,8.3,0,96.94
2024,1,1,15,0,0,3,3,9.9,0,85.62
2024,1,1,16,0,1,56,57,12,0,75.60000000000001
2024,1,1,17,0,13,154,159,13.5,0,66.97
2024,1,1,18,0,96,264,312,14.9,0,60.480000000000004
2024,1,1,19,0,402,232,452,15.9,0,56.9
2024,1,1,20,0,11,200,206,16.5,0,56.79
2024,1,1,21,0,26,232,245,16.6,0,60.160000000000004
2024,1,1,22,0,7,133,136,16.1,0,66.49
2024,1,1,23,0,259,124,191,14.700000000000001,0,75.01
2024,1,2,0,0,0,21,21,13,0,84.97
2024,1,2,1,0,0,0,0,12,0,96.22
2024,1,2,2,0,0,0,0,11.3,0,107.99000000000001
2024,1,2,3,0,0,0,0,10.8,0,120.19
2024,1,2,4,0,0,0,0,10.3,0,132.64000000000001
2024,1,2,5,0,0,0,0,9.600000000000001,0,145.13
2024,1,2,6,0,0,0,0,9.1,0,157.26
2024,1,2,7,0,0,0,0,9,0,167.38
2024,1,2,8,0,0,0,0,9,0,167.86
2024,1,2,9,0,0,0,0,8.8,0,158.05
2024,1,2,10,0,0,0,0,8.200000000000001,0,145.97
2024,1,2,11,0,0,0,0,7.4,0,133.49
2024,1,2,12,0,0,0,0,6.6000000000000005,0,121.03
2024,1,2,13,0,0,0,0,6.2,0,108.79
2024,1,2,14,0,0,0,0,6.1000000000000005,0,96.98
2024,1,2,15,0,343,25,51,8,0,85.65
2024,1,2,16,0,685,54,224,11.100000000000001,0,75.61
2024,1,2,17,0,823,69,391,13.8,0,66.96000000000001
2024,1,2,18,0,894,75,516,16.2,0,60.44
2024,1,2,19,0,922,78,582,17.8,0,56.83
2024,1,2,20,0,924,78,585,18.5,0,56.69
2024,1,2,21,0,892,77,523,18.7,0,60.04
2024,1,2,22,0,835,69,403,18.400000000000002,0,66.36
2024,1,2,23,0,6,125,127,16.400000000000002,0,74.87
2024,1,3,0,0,398,28,64,13.100000000000001,0,84.84
2024,1,3,1,0,0,0,0,12.4,0,96.08
2024,1,3,2,0,0,0,0,12.4,0,107.85000000000001
2024,1,3,3,0,0,0,0,12.8,0,120.06
2024,1,3,4,0,0,0,0,12.200000000000001,0,132.51
2024,1,3,5,0,0,0,0,10.9,0,144.99
2024,1,3,6,0,0,0,0,10.100000000000001,0,157.12
2024,1,3,7,0,0,0,0,9.8,0,167.25
2024,1,3,8,0,0,0,0,9.3,0,167.83
2024,1,3,9,0,0,0,0,8.8,0,158.09
2024,1,3,10,0,0,0,0,7.800000000000001,0,146.03
2024,1,3,11,0,0,0,0,6.800000000000001,0,133.55
2024,1,3,12,0,0,0,0,6,0,121.08
2024,1,3,13,0,0,0,0,5.5,0,108.84
2024,1,3,14,0,0,0,0,5.5,0,97.02
2024,1,3,15,0,345,25,51,8.5,0,85.67
2024,1,3,16,0,158,136,176,11.8,0,75.61
2024,1,3,17,0,465,157,339,14.5,0,66.94
2024,1,3,18,0,76,250,287,16.2,0,60.4
2024,1,3,19,0,907,81,578,16.900000000000002,0,56.75
2024,1,3,20,0,310,256,427,16.8,0,56.58
2024,1,3,21,0,205,240,343,16.400000000000002,0,59.92
2024,1,3,22,0,10,141,146,15.700000000000001,0,66.22
2024,1,3,23,0,2,63,63,14,0,74.73
2024,1,4,0,0,3,37,37,12,0,84.7
2024,1,4,1,0,0,0,0,11.200000000000001,0,95.94
2024,1,4,2,0,0,0,0,10.5,0,107.71000000000001
2024,1,4,3,0,0,0,0,9.4,0,119.92
2024,1,4,4,0,0,0,0,8.700000000000001,0,132.37
2024,1,4,5,0,0,0,0,8.200000000000001,0,144.86
2024,1,4,6,0,0,0,0,7.9,0,156.98
2024,1,4,7,0,0,0,0,7.1000000000000005,0,167.11
2024,1,4,8,0,0,0,0,6.300000000000001,0,167.8
2024,1,4,9,0,0,0,0,5.6000000000000005,0,158.12
2024,1,4,10,0,0,0,0,5.2,0,146.08
2024,1,4,11,0,0,0,0,5,0,133.6
2024,1,4,12,0,0,0,0,5,0,121.13
2024,1,4,13,0,0,0,0,4.9,0,108.89
2024,1,4,14,0,0,0,0,4.800000000000001,0,97.05
2024,1,4,15,0,0,27,27,6.6000000000000005,0,85.69
2024,1,4,16,0,630,62,218,8.9,0,75.61
2024,1,4,17,0,796,75,387,11.200000000000001,0,66.92
2024,1,4,18,0,896,75,519,12.9,0,60.34
2024,1,4,19,0,924,79,586,14.100000000000001,0,56.67
2024,1,4,20,0,926,79,591,14.9,0,56.47
2024,1,4,21,0,900,77,529,15.200000000000001,0,59.78
2024,1,4,22,0,831,71,407,15,0,66.08
2024,1,4,23,0,700,57,244,13.600000000000001,0,74.58
2024,1,5,0,0,382,30,67,9.9,0,84.55
2024,1,5,1,0,0,0,0,8.700000000000001,0,95.79
2024,1,5,2,0,0,0,0,7.9,0,107.57000000000001
2024,1,5,3,0,0,0,0,7.5,0,119.78
2024,1,5,4,0,0,0,0,7.4,0,132.23
2024,1,5,5,0,0,0,0,7.4,0,144.72
2024,1,5,6,0,0,0,0,7.300000000000001,0,156.83
2024,1,5,7,0,0,0,0,6.6000000000000005,0,166.97
2024,1,5,8,0,0,0,0,6,0,167.75
2024,1,5,9,0,0,0,0,5.300000000000001,0,158.15
2024,1,5,10,0,0,0,0,4.800000000000001,0,146.13
2024,1,5,11,0,0,0,0,4.4,0,133.65
2024,1,5,12,0,0,0,0,3.9000000000000004,0,121.18
2024,1,5,13,0,0,0,0,3.5,0,108.92
2024,1,5,14,0,0,0,0,3.4000000000000004,0,97.08
2024,1,5,15,0,324,26,50,5.800000000000001,0,85.7
2024,1,5,16,0,672,57,224,8.1,0,75.61
2024,1,5,17,0,153,232,292,10.3,0,66.88
2024,1,5,18,0,309,230,383,11.8,0,60.28
2024,1,5,19,0,50,263,291,12.3,0,56.57
2024,1,5,20,0,258,272,414,12.600000000000001,0,56.35
2024,1,5,21,0,118,267,326,12.9,0,59.64
2024,1,5,22,0,342,186,326,13.200000000000001,0,65.93
2024,1,5,23,0,327,124,212,12.100000000000001,0,74.43
2024,1,6,0,0,0,35,35,9.5,0,84.4
2024,1,6,1,0,0,0,0,8.700000000000001,0,95.64
2024,1,6,2,0,0,0,0,8.3,0,107.42
2024,1,6,3,0,0,0,0,8,0,119.64
2024,1,6,4,0,0,0,0,7.4,0,132.09
2024,1,6,5,0,0,0,0,7.1000000000000005,0,144.57
2024,1,6,6,0,0,0,0,6.7,0,156.68
2024,1,6,7,0,0,0,0,6.2,0,166.82
2024,1,6,8,0,0,0,0,5.300000000000001,0,167.70000000000002
2024,1,6,9,0,0,0,0,4.5,0,158.17000000000002
2024,1,6,10,0,0,0,0,3.9000000000000004,0,146.17000000000002
2024,1,6,11,0,0,0,0,3.2,0,133.7
2024,1,6,12,0,0,0,0,2.7,0,121.22
2024,1,6,13,0,0,0,0,2.8000000000000003,0,108.96000000000001
2024,1,6,14,0,0,0,0,2.9000000000000004,0,97.10000000000001
2024,1,6,15,0,385,24,52,5.300000000000001,0,85.71000000000001
2024,1,6,16,0,727,51,232,8.6,0,75.59
2024,1,6,17,0,861,65,403,11.700000000000001,0,66.85
2024,1,6,18,0,931,70,533,13.8,0,60.21
2024,1,6,19,0,957,74,603,15,0,56.47
2024,1,6,20,0,960,73,607,15.600000000000001,0,56.22
2024,1,6,21,0,913,80,543,15.8,0,59.5
2024,1,6,22,0,857,72,423,15.4,0,65.78
2024,1,6,23,0,739,57,257,13.600000000000001,0,74.28
2024,1,7,0,0,440,31,75,10.8,0,84.25
2024,1,7,1,0,0,0,0,9.8,0,95.49
2024,1,7,2,0,0,0,0,9.200000000000001,0,107.27
2024,1,7,3,0,0,0,0,8.8,0,119.49000000000001
2024,1,7,4,0,0,0,0,8.3,0,131.95
2024,1,7,5,0,0,0,0,7.7,0,144.43
2024,1,7,6,0,0,0,0,7.1000000000000005,0,156.53
2024,1,7,7,0,0,0,0,6.7,0,166.66
2024,1,7,8,0,0,0,0,6.4,0,167.63
2024,1,7,9,0,0,0,0,6.2,0,158.18
2024,1,7,10,0,0,0,0,6,0,146.20000000000002
2024,1,7,11,0,0,0,0,5.9,0,133.74
2024,1,7,12,0,0,0,0,5.7,0,121.26
2024,1,7,13,0,0,0,0,5.800000000000001,0,108.99000000000001
2024,1,7,14,0,0,0,0,5.800000000000001,0,97.12
2024,1,7,15,0,223,29,45,7.300000000000001,0,85.71000000000001
2024,1,7,16,0,0,21,21,8.3,0,75.58
2024,1,7,17,0,24,170,179,8.6,0,66.8
2024,1,7,18,0,5,149,152,9.4,0,60.14
2024,1,7,19,0,66,245,281,10.3,0,56.36
2024,1,7,20,0,427,240,478,11.600000000000001,0,56.08
2024,1,7,21,0,877,88,535,12.200000000000001,0,59.35
2024,1,7,22,0,815,80,417,12,0,65.62
2024,1,7,23,0,691,64,254,10.700000000000001,0,74.12
2024,1,8,0,0,376,34,73,7.1000000000000005,0,84.10000000000001
2024,1,8,1,0,0,0,0,5.6000000000000005,0,95.34
2024,1,8,2,0,0,0,0,4.9,0,107.13
2024,1,8,3,0,0,0,0,3.8000000000000003,0,119.35000000000001
2024,1,8,4,0,0,0,0,3,0,131.8
2024,1,8,5,0,0,0,0,2.1,0,144.28
2024,1,8,6,0,0,0,0,1.4000000000000001,0,156.38
2024,1,8,7,0,0,0,0,0.8,0,166.5
2024,1,8,8,0,0,0,0,0.30000000000000004,0,167.56
2024,1,8,9,0,0,0,0,-0.1,0,158.19
2024,1,8,10,0,0,0,0,-0.5,0,146.23
2024,1,8,11,0,0,0,0,-0.8,0,133.77
2024,1,8,12,0,0,0,0,-1,0,121.29
2024,1,8,13,0,0,0,0,-1.3,0,109.01
2024,1,8,14,0,0,0,0,-1.3,0,97.13
2024,1,8,15,0,452,22,56,2.2,0,85.7
2024,1,8,16,0,778,46,241,5.6000000000000005,0,75.55
2024,1,8,17,0,902,59,415,8.4,0,66.75
2024,1,8,18,0,959,67,546,10,0,60.050000000000004
2024,1,8,19,0,984,71,617,11.200000000000001,0,56.25
2024,1,8,20,0,985,72,623,11.9,0,55.94
2024,1,8,21,0,946,76,560,12.100000000000001,0,59.19
2024,1,8,22,0,893,68,439,11.8,0,65.45
2024,1,8,23,0,770,55,268,10.200000000000001,0,73.95
2024,1,9,0,0,491,30,82,6.4,0,83.94
2024,1,9,1,0,0,0,0,5.2,0,95.18
2024,1,9,2,0,0,0,0,4.9,0,106.97
2024,1,9,3,0,0,0,0,4.800000000000001,0,119.2
2024,1,9,4,0,0,0,0,4.3,0,131.66
2024,1,9,5,0,0,0,0,3.5,0,144.13
2024,1,9,6,0,0,0,0,3,0,156.22
2024,1,9,7,0,0,0,0,2.5,0,166.33
2024,1,9,8,0,0,0,0,1.7000000000000002,0,167.48
2024,1,9,9,0,0,0,0,0.8,0,158.19
2024,1,9,10,0,0,0,0,0,0,146.26
2024,1,9,11,0,0,0,0,-0.5,0,133.8
2024,1,9,12,0,0,0,0,-0.9,0,121.31
2024,1,9,13,0,0,0,0,-1.2000000000000002,0,109.03
2024,1,9,14,0,0,0,0,-1.2000000000000002,0,97.14
2024,1,9,15,0,418,23,55,2.4000000000000004,0,85.69
2024,1,9,16,0,749,48,235,5.7,0,75.52
2024,1,9,17,0,873,60,405,9.1,0,66.69
2024,1,9,18,0,928,68,533,10.9,0,59.96
2024,1,9,19,0,955,72,604,12.100000000000001,0,56.13
2024,1,9,20,0,962,73,613,12.9,0,55.79
2024,1,9,21,0,921,77,551,13.3,0,59.02
2024,1,9,22,0,867,69,432,13.100000000000001,0,65.28
2024,1,9,23,0,752,56,266,11.5,0,73.78
2024,1,10,0,0,467,32,82,8,0,83.78
2024,1,10,1,0,0,0,0,6.800000000000001,0,95.02
2024,1,10,2,0,0,0,0,6.5,0,106.82000000000001
2024,1,10,3,0,0,0,0,7.2,0,119.05
2024,1,10,4,0,0,0,0,7.5,0,131.51
2024,1,10,5,0,0,0,0,6.800000000000001,0,143.98
2024,1,10,6,0,0,0,0,6,0,156.06
2024,1,10,7,0,0,0,0,5.2,0,166.16
2024,1,10,8,0,0,0,0,4.4,0,167.39000000000001
2024,1,10,9,0,0,0,0,3.7,0,158.18
2024,1,10,10,0,0,0,0,3.2,0,146.27
2024,1,10,11,0,0,0,0,3.1,0,133.82
2024,1,10,12,0,0,0,0,3,0,121.33
2024,1,10,13,0,0,0,0,2.7,0,109.04
2024,1,10,14,0,0,0,0,2.5,0,97.14
2024,1,10,15,0,366,25,52,4.5,0,85.68
2024,1,10,16,0,715,54,233,8,0,75.48
2024,1,10,17,0,852,68,406,10.8,0,66.63
2024,1,10,18,0,936,70,540,12.600000000000001,0,59.870000000000005
2024,1,10,19,0,962,74,611,13.8,0,56
2024,1,10,20,0,963,74,618,14.5,0,55.64
2024,1,10,21,0,924,78,556,14.8,0,58.85
2024,1,10,22,0,862,71,433,14.600000000000001,0,65.11
2024,1,10,23,0,745,57,267,12.700000000000001,0,73.61
2024,1,11,0,0,462,32,84,10.200000000000001,0,83.61
2024,1,11,1,0,0,0,0,9.700000000000001,0,94.86
2024,1,11,2,0,0,0,0,8.8,0,106.66
2024,1,11,3,0,0,0,0,8.200000000000001,0,118.89
2024,1,11,4,0,0,0,0,7.9,0,131.36
2024,1,11,5,0,0,0,0,7.2,0,143.83
2024,1,11,6,0,0,0,0,6.300000000000001,0,155.9
2024,1,11,7,0,0,0,0,5.6000000000000005,0,165.98
2024,1,11,8,0,0,0,0,5.1000000000000005,0,167.29
2024,1,11,9,0,0,0,0,4.6000000000000005,0,158.17000000000002
2024,1,11,10,0,0,0,0,3.9000000000000004,0,146.29
2024,1,11,11,0,0,0,0,3.4000000000000004,0,133.84
2024,1,11,12,0,0,0,0,3,0,121.35000000000001
2024,1,11,13,0,0,0,0,2.8000000000000003,0,109.05
2024,1,11,14,0,0,0,0,4,0,97.13
2024,1,11,15,0,1,35,35,6.2,0,85.66
2024,1,11,16,0,13,97,101,7.9,0,75.44
2024,1,11,17,0,130,239,290,9.700000000000001,0,66.55
2024,1,11,18,0,824,98,513,11.4,0,59.76
2024,1,11,19,0,869,102,590,12.5,0,55.86
2024,1,11,20,0,904,95,607,13.5,0,55.480000000000004
2024,1,11,21,0,930,79,562,14.200000000000001,0,58.68
2024,1,11,22,0,924,64,456,13.9,0,64.93
2024,1,11,23,0,831,50,287,12,0,73.44
2024,1,12,0,0,599,29,98,6.9,0,83.45
2024,1,12,1,0,0,0,0,5,0,94.7
2024,1,12,2,0,0,0,0,3.8000000000000003,0,106.51
2024,1,12,3,0,0,0,0,2.8000000000000003,0,118.74000000000001
2024,1,12,4,0,0,0,0,2.2,0,131.21
2024,1,12,5,0,0,0,0,1.8,0,143.68
2024,1,12,6,0,0,0,0,1.7000000000000002,0,155.74
2024,1,12,7,0,0,0,0,1.8,0,165.8
2024,1,12,8,0,0,0,0,1.6,0,167.18
2024,1,12,9,0,0,0,0,0.9,0,158.15
2024,1,12,10,0,0,0,0,0,0,146.29
2024,1,12,11,0,0,0,0,-0.5,0,133.85
2024,1,12,12,0,0,0,0,-0.6000000000000001,0,121.36
2024,1,12,13,0,0,0,0,-1.1,0,109.05
2024,1,12,14,0,0,0,0,-1.3,0,97.12
2024,1,12,15,0,432,23,56,2.5,0,85.63
2024,1,12,16,0,759,48,239,5.9,0,75.39
2024,1,12,17,0,888,60,414,9.3,0,66.48
2024,1,12,18,0,936,72,545,11.5,0,59.65
2024,1,12,19,0,965,75,618,12.8,0,55.72
2024,1,12,20,0,967,75,626,13.5,0,55.31
2024,1,12,21,0,922,79,561,13.9,0,58.49
2024,1,12,22,0,870,71,442,13.700000000000001,0,64.74
2024,1,12,23,0,755,58,276,12,0,73.26
2024,1,13,0,0,1,51,51,9.1,0,83.28
2024,1,13,1,0,0,0,0,8,0,94.53
2024,1,13,2,0,0,0,0,7.800000000000001,0,106.35000000000001
2024,1,13,3,0,0,0,0,8,0,118.59
2024,1,13,4,0,0,0,0,7.7,0,131.05
2024,1,13,5,0,0,0,0,6.2,0,143.52
2024,1,13,6,0,0,0,0,4.9,0,155.57
2024,1,13,7,0,0,0,0,4.5,0,165.61
2024,1,13,8,0,0,0,0,4.2,0,167.06
2024,1,13,9,0,0,0,0,3.7,0,158.12
2024,1,13,10,0,0,0,0,3.3000000000000003,0,146.29
2024,1,13,11,0,0,0,0,2.9000000000000004,0,133.86
2024,1,13,12,0,0,0,0,2.3000000000000003,0,121.36
2024,1,13,13,0,0,0,0,2,0,109.05
2024,1,13,14,0,0,0,0,1.8,0,97.11
2024,1,13,15,0,391,25,55,4.9,0,85.60000000000001
2024,1,13,16,0,738,51,238,8.8,0,75.33
2024,1,13,17,0,865,64,411,12.200000000000001,0,66.39
2024,1,13,18,0,940,67,543,14.3,0,59.53
2024,1,13,19,0,966,70,616,15.3,0,55.57
2024,1,13,20,0,965,69,621,16,0,55.13
2024,1,13,21,0,915,79,560,16.400000000000002,0,58.31
2024,1,13,22,0,865,71,443,16.2,0,64.55
2024,1,13,23,0,750,58,276,14.600000000000001,0,73.07000000000001
2024,1,14,0,0,481,34,92,12,0,83.10000000000001
2024,1,14,1,0,0,0,0,11.200000000000001,0,94.37
2024,1,14,2,0,0,0,0,11.200000000000001,0,106.19
2024,1,14,3,0,0,0,0,10.600000000000001,0,118.43
2024,1,14,4,0,0,0,0,9.5,0,130.9
2024,1,14,5,0,0,0,0,8.5,0,143.37
2024,1,14,6,0,0,0,0,7.800000000000001,0,155.4
2024,1,14,7,0,0,0,0,7.800000000000001,0,165.42000000000002
2024,1,14,8,0,0,0,0,7.5,0,166.94
2024,1,14,9,0,0,0,0,7.4,0,158.09
2024,1,14,10,0,0,0,0,7.2,0,146.29
2024,1,14,11,0,0,0,0,6.800000000000001,0,133.86
2024,1,14,12,0,0,0,0,6.4,0,121.36
2024,1,14,13,0,0,0,0,6,0,109.04
2024,1,14,14,0,0,0,0,5.7,0,97.08
2024,1,14,15,0,339,26,52,8,0,85.56
2024,1,14,16,0,681,55,228,11.5,0,75.27
2024,1,14,17,0,818,70,399,14.5,0,66.3
2024,1,14,18,0,920,66,535,16.8,0,59.410000000000004
2024,1,14,19,0,945,70,607,17.8,0,55.410000000000004
2024,1,14,20,0,947,71,615,18.400000000000002,0,54.95
2024,1,14,21,0,918,74,559,18.5,0,58.11
2024,1,14,22,0,865,69,444,18.1,0,64.36
2024,1,14,23,0,750,58,279,16.1,0,72.89
2024,1,15,0,0,489,35,95,12.100000000000001,0,82.93
2024,1,15,1,0,0,0,0,11.4,0,94.2
2024,1,15,2,0,0,0,0,11.700000000000001,0,106.02
2024,1,15,3,0,0,0,0,11.9,0,118.27
2024,1,15,4,0,0,0,0,11.3,0,130.74
2024,1,15,5,0,0,0,0,10.5,0,143.21
2024,1,15,6,0,0,0,0,9.9,0,155.23
2024,1,15,7,0,0,0,0,9.1,0,165.23
2024,1,15,8,0,0,0,0,8.1,0,166.8
2024,1,15,9,0,0,0,0,7.300000000000001,0,158.04
2024,1,15,10,0,0,0,0,6.800000000000001,0,146.28
2024,1,15,11,0,0,0,0,6.2,0,133.86
2024,1,15,12,0,0,0,0,5.5,0,121.36
2024,1,15,13,0,0,0,0,4.7,0,109.02
2024,1,15,14,0,0,0,0,4.3,0,97.06
2024,1,15,15,0,413,25,57,7.9,0,85.52
2024,1,15,16,0,738,51,240,11.600000000000001,0,75.2
2024,1,15,17,0,867,65,414,14.9,0,66.2
2024,1,15,18,0,934,71,548,17.3,0,59.28
2024,1,15,19,0,951,76,619,18.8,0,55.24
2024,1,15,20,0,493,228,512,19.3,0,54.76
2024,1,15,21,0,324,286,458,19.200000000000003,0,57.910000000000004
2024,1,15,22,0,455,178,377,18.6,0,64.16
2024,1,15,23,0,736,62,281,16.6,0,72.7
2024,1,16,0,0,485,36,97,14.3,0,82.75
2024,1,16,1,0,0,0,0,13.700000000000001,0,94.02
2024,1,16,2,0,0,0,0,13.600000000000001,0,105.86
2024,1,16,3,0,0,0,0,13.600000000000001,0,118.12
2024,1,16,4,0,0,0,0,12.9,0,130.59
2024,1,16,5,0,0,0,0,12,0,143.05
2024,1,16,6,0,0,0,0,10.8,0,155.06
2024,1,16,7,0,0,0,0,9.700000000000001,0,165.03
2024,1,16,8,0,0,0,0,8.6,0,166.66
2024,1,16,9,0,0,0,0,7.9,0,157.99
2024,1,16,10,0,0,0,0,7.1000000000000005,0,146.26
2024,1,16,11,0,0,0,0,6.300000000000001,0,133.85
2024,1,16,12,0,0,0,0,5.5,0,121.35000000000001
2024,1,16,13,0,0,0,0,4.800000000000001,0,109
2024,1,16,14,0,0,0,0,4.800000000000001,0,97.02
2024,1,16,15,0,410,25,57,8,0,85.47
2024,1,16,16,0,743,52,242,10.9,0,75.12
2024,1,16,17,0,872,65,418,14.8,0,66.1
2024,1,16,18,0,954,65,554,17.900000000000002,0,59.14
2024,1,16,19,0,979,68,629,19.5,0,55.07
2024,1,16,20,0,980,69,638,20.3,0,54.57
2024,1,16,21,0,948,73,580,20.5,0,57.71
2024,1,16,22,0,900,66,461,20.200000000000003,0,63.96
2024,1,16,23,0,798,55,295,18,0,72.5
2024,1,17,0,0,548,34,105,14.5,0,82.57000000000001
2024,1,17,1,0,0,0,0,13.9,0,93.85000000000001
2024,1,17,2,0,0,0,0,14.100000000000001,0,105.69
2024,1,17,3,0,0,0,0,13.100000000000001,0,117.96000000000001
2024,1,17,4,0,0,0,0,11.600000000000001,0,130.43
2024,1,17,5,0,0,0,0,10.3,0,142.89000000000001
2024,1,17,6,0,0,0,0,9.5,0,154.89000000000001
2024,1,17,7,0,0,0,0,9.1,0,164.82
2024,1,17,8,0,0,0,0,8.700000000000001,0,166.51
2024,1,17,9,0,0,0,0,8.1,0,157.93
2024,1,17,10,0,0,0,0,7.300000000000001,0,146.23
2024,1,17,11,0,0,0,0,6.800000000000001,0,133.83
2024,1,17,12,0,0,0,0,6.300000000000001,0,121.33
2024,1,17,13,0,0,0,0,6,0,108.98
2024,1,17,14,0,0,0,0,6,0,96.98
2024,1,17,15,0,19,41,42,9.700000000000001,0,85.41
2024,1,17,16,0,165,124,167,13,0,75.04
2024,1,17,17,0,133,209,263,15.700000000000001,0,65.98
2024,1,17,18,0,507,174,435,17.7,0,58.99
2024,1,17,19,0,498,214,500,19.3,0,54.9
2024,1,17,20,0,375,252,471,20.6,0,54.36
2024,1,17,21,0,475,217,472,21,0,57.5
2024,1,17,22,0,217,219,315,20.6,0,63.76
2024,1,17,23,0,86,157,183,18.5,0,72.31
2024,1,18,0,0,0,39,39,16.3,0,82.39
2024,1,18,1,0,0,0,0,15.3,0,93.68
2024,1,18,2,0,0,0,0,14.200000000000001,0,105.53
2024,1,18,3,0,0,0,0,13.4,0,117.8
2024,1,18,4,0,0,0,0,13.100000000000001,0,130.27
2024,1,18,5,0,0,0,0,12.700000000000001,0,142.73
2024,1,18,6,0,0,0,0,12.200000000000001,0,154.71
2024,1,18,7,0,0,0,0,11.600000000000001,0,164.62
2024,1,18,8,0,0,0,0,11.100000000000001,0,166.34
2024,1,18,9,0,0,0,0,10.3,0,157.87
2024,1,18,10,0,0,0,0,9.3,0,146.20000000000002
2024,1,18,11,0,0,0,0,8.5,0,133.81
2024,1,18,12,0,0,0,0,8.1,0,121.3
2024,1,18,13,0,0,0,0,7.800000000000001,0,108.95
2024,1,18,14,0,0,0,0,7.9,0,96.94
2024,1,18,15,0,331,26,53,11.600000000000001,0,85.35000000000001
2024,1,18,16,0,677,57,232,15.200000000000001,0,74.95
2024,1,18,17,0,817,72,406,18.8,0,65.87
2024,1,18,18,0,923,67,545,21.400000000000002,0,58.84
2024,1,18,19,0,950,70,619,22.8,0,54.71
2024,1,18,20,0,957,71,631,23.400000000000002,0,54.160000000000004
2024,1,18,21,0,928,73,574,23.6,0,57.29
2024,1,18,22,0,881,66,458,23.200000000000003,0,63.550000000000004
2024,1,18,23,0,785,55,296,21.3,0,72.11
2024,1,19,0,0,548,34,109,18.5,0,82.2
2024,1,19,1,0,0,0,0,17.7,0,93.5
2024,1,19,2,0,0,0,0,17.2,0,105.36
2024,1,19,3,0,0,0,0,15.8,0,117.64
2024,1,19,4,0,0,0,0,14.200000000000001,0,130.12
2024,1,19,5,0,0,0,0,12.600000000000001,0,142.57
2024,1,19,6,0,0,0,0,11.5,0,154.53
2024,1,19,7,0,0,0,0,10.700000000000001,0,164.4
2024,1,19,8,0,0,0,0,10.200000000000001,0,166.18
2024,1,19,9,0,0,0,0,9.700000000000001,0,157.79
2024,1,19,10,0,0,0,0,9.3,0,146.17000000000002
2024,1,19,11,0,0,0,0,9,0,133.78
2024,1,19,12,0,0,0,0,8.8,0,121.28
2024,1,19,13,0,0,0,0,8.700000000000001,0,108.91
2024,1,19,14,0,0,0,0,9.200000000000001,0,96.89
2024,1,19,15,0,358,27,56,12.100000000000001,0,85.28
2024,1,19,16,0,385,109,209,15.4,0,74.86
2024,1,19,17,0,392,176,337,17.900000000000002,0,65.74
2024,1,19,18,0,358,223,409,20.3,0,58.68
2024,1,19,19,0,440,235,490,22.1,0,54.52
2024,1,19,20,0,449,241,506,23.1,0,53.94
2024,1,19,21,0,493,201,469,23.200000000000003,0,57.07
2024,1,19,22,0,399,184,363,22.700000000000003,0,63.33
2024,1,19,23,0,276,146,232,21,0,71.91
2024,1,20,0,0,26,70,74,19.1,0,82.02
2024,1,20,1,0,0,0,0,18,0,93.32000000000001
2024,1,20,2,0,0,0,0,17.2,0,105.19
2024,1,20,3,0,0,0,0,16.6,0,117.47
2024,1,20,4,0,0,0,0,15.9,0,129.96
2024,1,20,5,0,0,0,0,14.600000000000001,0,142.4
2024,1,20,6,0,0,0,0,13,0,154.35
2024,1,20,7,0,0,0,0,11.600000000000001,0,164.19
